h_magnitude,albedo,diameter_m,density_kg_m3,mass_kg,strength_mpa,latitude,longitude,entry_angle_deg,entry_velocity_kms,impact_energy_mt,burst_altitude_km,surface_impact_energy_mt,blast_radius_1psi_km,blast_radius_4psi_km,thermal_radius_3rd_degree_burns_km,tsunami_runup_m,global_effects_fraction,affected_population_local,affected_population_tsunami,affected_population_global,max_affected_population
22.0,0.38869349651572,84.86357905151809,5239.202270168878,1676593659.4127903,1.0434150902859873,-11.42077004139152,2.414040431272184,34.96221249117774,20.127681824116337,81.16964844062674,27.33998173370424,0.0,64.94650932512562,25.978603730050246,21.64883644170854,0,0.0,201553.67204389832,0.0,0.0,201553.67204389832
22.0,0.0934479641577406,173.07727894517294,5714.799965487443,15513858716.903328,2.6969062158048374,77.92619233402877,-132.87828785061214,18.016766901347893,23.440969947836948,1018.7070617092608,11.904647242263358,0.0,150.9295803872104,60.37183215488415,50.30986012907013,0,0.0,1088498.452628536,0.0,0.0,1088498.452628536
22.0,0.15822638410711481,133.01037847765744,4362.15154827785,5374721427.382296,2.1553281396610537,-75.51504998749726,-22.59392421794962,50.072488102822945,14.923068672753576,143.03771480391146,18.077649593590042,0.0,78.4467182735492,31.378687309419675,26.148906091183065,0,0.0,294055.05320044066,0.0,0.0,294055.05320044066
22.0,0.38621683670633383,85.13524295070306,2622.255145554368,847230745.6286765,0.28719979076929397,87.69219755296305,-176.038617249343,30.164262393885053,24.58582569495934,61.19974785095193,30.337676541852517,0.0,59.1118389057321,23.64473556229284,19.7039463019107,0,0.0,166965.99378105137,0.0,0.0,166965.99378105137
22.0,0.3710151449127913,86.8618674306118,6373.917215401327,2187220293.5900474,0.40538174978836633,67.65018568397525,93.58073707098066,45.41695190170243,15.454539834705905,62.42851606407659,29.692286257785355,0.0,59.50483605597417,23.801934422389667,19.83494535199139,0,0.0,169193.47593740592,0.0,0.0,169193.47593740592
22.0,0.45003489853221806,78.86819189262727,5271.823999716216,1354145024.9604561,0.1728246971128748,36.95563505166925,-159.06762899175123,54.90422731796351,13.987447692445306,31.66069600821702,31.421882022285775,0.0,47.453117032536404,18.98124681301456,15.817705677512135,0,0.0,107599.08464847367,0.0,0.0,107599.08464847367
22.0,0.038444560923450694,269.8407457039855,4435.591362200867,45632339655.82983,4.115317486546897,-76.44884229959524,-104.80034479230738,56.8640999540315,16.281818491542282,1445.629103278212,0.0,0.0,169.60691442913964,67.84276577165585,56.53563814304655,0,0.0,1374567.8863980558,0.0,0.0,1374567.8863980558
22.0,0.21853437458311548,113.17880424195977,3629.500027291958,2755121335.598043,5.408225891743174,25.379772847627137,120.14156362040734,35.48350803373528,20.704946318442175,141.14557786648615,0.0,141.14557786648615,78.09927777771468,31.23971111108587,26.03309259257156,0,0.0,291456.08187996014,0.0,0.0,291456.08187996014
22.0,0.4096822364241378,82.66114450857349,3291.439274867139,973394104.9303498,0.8036777276645759,73.28676778601809,-43.9200926787631,26.069439086796528,17.264742239655224,34.67266613481237,28.519174638484348,0.0,48.91255376755166,19.565021507020663,16.304184589183887,0,0.0,114319.3544491955,0.0,0.0,114319.3544491955
22.0,0.44750030266894497,79.09122720526591,2311.468739751312,598785933.5077598,1.4109023476557745,81.95456836111416,-88.31949527747597,20.258990250916774,12.239311156493176,10.719236913869459,26.447267888850313,0.0,33.07342834647068,13.22937133858827,11.024476115490225,0,0.0,52268.19684253936,0.0,0.0,52268.19684253936
22.0,0.1461698734604205,138.38723924046718,4179.016267346846,5799102971.442611,3.1258735358098293,73.91913292596746,-163.11369626690737,37.01316590252752,11.79830640789356,96.46693730193266,13.657781932713966,0.0,68.79403070069408,27.51761228027763,22.931343566898025,0,0.0,226141.67182280967,0.0,0.0,226141.67182280967
22.0,0.33386138494856293,91.56761143118223,4361.608674179319,1753359525.3963723,0.283414961056578,-47.95268805894845,-171.16279480101167,33.68289255062147,17.978420673348268,67.72552524677059,29.70957901265546,0.0,61.142339616618045,24.45693584664722,20.380779872206016,0,0.0,178633.6173353203,0.0,0.0,178633.6173353203
22.0,0.36977451592630034,87.00746036378699,2301.770511069864,793834777.4341371,0.16848209523341512,-55.134690621223754,-54.989400268199475,17.033003800553228,11.078473355583437,11.643090809095698,30.62532558268764,0.0,33.99752908245641,13.599011632982563,11.332509694152137,0,0.0,55229.841218679365,0.0,0.0,55229.841218679365
22.0,0.3580647142513391,88.41871894050598,1858.981364073402,672831496.3944068,1.9775344568853472,14.29691814935046,105.68793101969709,61.796786369610565,13.044793810528702,13.682299087956325,23.24799027840801,0.0,35.876573047117716,14.350629218847084,11.958857682372571,0,0.0,61503.66431418623,0.0,0.0,61503.66431418623
22.0,0.3327829180031329,91.71586537998083,4799.339719853349,1938712985.7444367,0.6827093314050143,-65.96028807170228,69.60694861196731,41.37348789422028,23.47182240013662,127.63961001067399,28.09757613638186,0.0,75.5242489707712,30.209699588308478,25.174749656923733,0,0.0,272553.5965516274,0.0,0.0,272553.5965516274
22.0,0.08369439684803061,182.88445354349625,6107.282587175409,19560367261.09593,2.497365460725947,30.743379485741897,41.96742757563666,34.76732215294869,21.76177245091744,1106.9904211278504,11.722092802746587,0.0,155.16932825452147,62.06773130180859,51.72310941817383,0,0.0,1150511.1894119426,0.0,0.0,1150511.1894119426
22.0,0.2917362817165161,97.95571054681592,1579.0589540549302,777116704.9471302,0.18846964552935888,51.026517007583635,-43.71246055532896,53.56978183306245,16.188901409717204,24.338809394534792,29.45055036320097,0.0,43.47013967045465,17.38805586818186,14.490046556818216,0,0.0,90294.4709890685,0.0,0.0,90294.4709890685
22.0,0.429950463433281,80.68926699806107,3169.3217353852624,871790760.858583,1.0876504150386828,-1.0563783841423628,-45.493475515189544,18.92134066989766,22.733045381461622,53.84009634803387,27.580471640039164,0.0,56.64042914421934,22.656171657687732,18.880143048073112,0,0.0,153296.47097831639,0.0,0.0,153296.47097831639
22.0,0.035017836417496784,282.7354899848737,5301.278134398799,62736486246.55762,5.638767512834766,31.942394658022792,91.27111636469556,23.712970945629834,18.079690680577702,2450.645606691981,0.0,2450.645606691981,202.2327230093594,80.89308920374376,67.41090766978647,0,0.0,1954258.2132408032,0.0,0.0,1954258.2132408032
22.0,0.30557257930571624,95.71230844516407,2723.3210801813034,1250261456.661606,6.2473557936618915,60.9378537545856,-69.06027988482694,16.578850584290187,15.073833674006398,33.94897052376414,0.0,33.94897052376414,48.56985371503326,19.427941486013303,16.18995123834442,0,0.0,112723.036106574,0.0,0.0,112723.036106574
22.0,0.3735958855918265,86.56133357115033,6394.0553755215915,2171434987.8063517,9.723730129120645,6.850768853948281,-146.3331272143203,42.96234259912629,14.628727627142332,55.53135458129209,0.0,55.53135458129209,57.22739996059755,22.890959984239018,19.07579998686585,0,0.0,156490.18949824298,0.0,0.0,156490.18949824298
22.0,0.207216847723716,116.22845091004233,5925.171151010852,4871210202.748331,0.8590684082122364,24.015060033911354,125.57726495783487,53.99903728320272,16.138667925358632,151.61793248188326,24.940881276146822,0.0,79.98492018508274,31.993968074033095,26.661640061694246,0,0.0,305699.9152234908,0.0,0.0,305699.9152234908
22.0,0.32324291209393985,93.05944875099638,6310.754685247034,2662939793.254809,0.22668867148259533,39.38570471910705,-152.1623285023042,48.096907538179835,11.739651155482893,43.85812490214722,29.787300438969982,0.0,52.89824686839936,21.159298747359745,17.63274895613312,0,0.0,133709.30914550624,0.0,0.0,133709.30914550624
22.0,0.2516100184861761,105.47778863071686,5458.922878728923,3354197489.090903,0.11311117512133889,15.025406696120754,-137.3544935759911,35.54185589412032,22.205100185954432,197.63890176213516,28.999776436442957,0.0,87.37397011250998,34.94958804500399,29.124656704169993,0,0.0,364790.25338364247,0.0,0.0,364790.25338364247
22.0,0.23940798342239736,108.13235628182568,6749.719942592772,4468393135.303068,3.4861719359771204,13.94104235784421,153.09855286499754,28.681866108888542,24.465005669476483,319.6099902708001,15.24207662790895,0.0,102.55685815201839,41.02274326080735,34.18561938400613,0,0.0,502583.8190277599,0.0,0.0,502583.8190277599
22.0,0.19184383338948532,120.79558434072784,5713.6986159712205,5273137889.537221,2.358659796806179,5.526130051864243,11.443410366749049,69.88753355052964,15.719303021462995,155.70911215408495,18.4858023787025,0.0,80.69796849443118,32.279187397772475,26.89932283147706,0,0.0,311174.7078277959,0.0,0.0,311174.7078277959
22.0,0.08295070866658673,183.70244246250138,4529.86849191126,14703780409.527756,2.5766904223468456,-26.149637751802715,-74.51260610759573,72.31938253112361,11.84905774524545,246.70330557548482,11.32299406436248,0.0,94.07688203575712,37.630752814302845,31.358960678585706,0,0.0,422907.0424468994,0.0,0.0,422907.0424468994
22.0,0.17210287883831454,127.53544839969827,1578.0879886049488,1714046410.236881,0.6115527223009671,-78.72827280030776,162.95215637973502,59.39146422498763,19.680297751159927,79.3348920041115,24.800244270826305,0.0,64.45342554562933,25.781370218251727,21.48447518187644,0,0.0,198504.83747012893,0.0,0.0,198504.83747012893
22.0,0.024592832683090614,337.38106389922484,6506.506602886423,130830381371.25323,7.896311776441073,-44.04835303492333,-147.05082247882973,65.02524536275571,14.723924684752367,3389.4880760180195,0.0,3389.4880760180195,225.3214976449972,90.12859905799888,75.10716588166574,0,0.0,2425963.9623700045,0.0,0.0,2425963.9623700045
22.0,0.33195660184485287,91.8299453490899,5352.191887452047,2170117630.5987315,3.4479956853979363,-32.19354454979471,80.90601157752275,44.79652136643447,18.425784769088523,88.04680305511218,17.025022723499266,0.0,66.7312289233114,26.692491569324563,22.243742974437136,0,0.0,212783.19837349493,0.0,0.0,212783.19837349493
22.0,0.48489820871440603,75.98007030189105,4610.829409196616,1058953158.4720361,4.300142705073906,-49.83557711845429,135.7727092645456,34.34522651379466,14.920940548276413,28.173933060523602,15.20142214951527,0.0,45.64295481752302,18.257181927009206,15.214318272507674,0,0.0,99546.63647160682,0.0,0.0,99546.63647160682
22.0,0.28286377873832125,99.48012254007789,4039.3375911094568,2082177303.6303477,0.1979508363215325,-56.76333271593323,-145.19684001300436,50.76276536611427,13.87240232931093,47.8849885893437,29.260184400706084,0.0,54.47004346345541,21.788017385382165,18.15668115448514,0,0.0,141773.3267666574,0.0,0.0,141773.3267666574
22.0,0.2708637503054702,101.65986702565388,3506.0895794944054,1928724699.6689494,0.2406688878318829,-44.320416311997434,-22.06635932823241,34.55445392567574,23.641665054297242,128.826346646931,28.871337746107084,0.0,75.75759097477885,30.30303638991154,25.252530324926283,0,0.0,274240.3779695645,0.0,0.0,274240.3779695645
22.0,0.1617405279110505,131.55748208229784,4664.581028083997,5561064372.1017685,0.7115312006111804,71.16676784358134,-74.55523369410116,70.71515600063269,17.813767556895755,210.88603089737768,23.998126989325495,0.0,89.28404617288251,35.713618469153005,29.76134872429417,0,0.0,380913.89355787437,0.0,0.0,380913.89355787437
22.0,0.07224803420207947,196.8393687039401,2601.0944665169827,10387012111.696918,0.3223743278308139,-81.92320995569659,3.158136990250256,28.76725843348531,17.89954777393067,397.69770438489917,19.026565818282737,0.0,110.30849359235182,44.12339743694073,36.76949786411728,0,0.0,581429.408264299,0.0,0.0,581429.408264299
22.0,0.2723762284421213,101.37722053148153,2189.761088842045,1194583457.7136743,1.706771261116195,67.01273339233481,-137.61387927819015,57.44249649843847,22.345024604490824,71.27816315153329,23.035192902387067,0.0,62.193274831491635,24.877309932596656,20.731091610497213,0,0.0,184827.22274358763,0.0,0.0,184827.22274358763
22.0,0.45762115331811093,78.21173773383582,6947.951438541104,1740488678.1325383,0.11618814587931821,-10.780958270118276,177.07411293513906,30.628392870219507,17.276224821397385,62.07935916058891,31.714073643099145,0.0,59.39369358380537,23.757477433522148,19.797897861268456,0,0.0,168562.03079977538,0.0,0.0,168562.03079977538
22.0,0.3580817024123197,88.4166215291656,4030.3712255589135,1458630936.1827888,0.17947491072932228,78.18566080473468,95.51929727478267,17.8687815176414,18.451977606951804,59.348478089129806,30.440438204166153,0.0,58.50968875986614,23.403875503946452,19.503229586622044,0,0.0,163581.6794082366,0.0,0.0,163581.6794082366
22.0,0.219257704806154,112.99196182290692,3988.563661939201,3012713253.5977864,5.3439245901192685,41.98949389698686,-155.71951392333682,60.07335422069006,16.061458930956334,92.87655746763042,0.0,92.87655746763042,67.9297415516981,27.171896620679238,22.643247183899366,0,0.0,220495.1348071277,0.0,0.0,220495.1348071277
22.0,0.25069922364974345,105.66921628498027,3685.3020818282557,2276759587.276835,0.2704858674321349,60.33498150648214,-147.8832251222762,17.94489901974892,11.687158003102784,37.163219755356636,28.35113490177343,0.0,50.05671786060204,20.022687144240816,16.68557262020068,0,0.0,119730.23286263367,0.0,0.0,119730.23286263367
22.0,0.22640533234261845,111.19407728936928,1675.900802751354,1206401579.934548,0.6883279875779051,73.80134354568409,30.021082035823525,57.245515554430554,17.554088760713334,44.42493548273976,26.127280320751453,0.0,53.12515305934547,21.25006122373819,17.708384353115157,0,0.0,134858.85727497956,0.0,0.0,134858.85727497956
22.0,0.4480242309975598,79.04496826061452,4945.574691391037,1278904383.08009,5.8842764277557125,-48.534907242659585,37.383653422004556,23.020831170193354,22.965462782103756,80.60589548056824,0.0,80.60589548056824,64.79580077184593,25.918320308738377,21.59860025728198,0,0.0,200619.3456574229,0.0,0.0,200619.3456574229
22.0,0.38330558847596446,85.45793716631493,6984.236872877893,2282310869.397432,0.41233076236116156,-0.9960407517749843,-176.06668499983917,36.26504770008114,16.871427677054974,77.634863937772,29.80488323392386,0.0,63.98971724364686,25.595886897458744,21.329905747882286,0,0.0,195658.83756303272,0.0,0.0,195658.83756303272
22.0,0.035349129066095324,281.4074701543822,3961.72958461548,46226425935.8864,6.79005640345949,47.62915297070367,101.50899018560591,49.84095989315547,16.92497962653344,1582.431626831041,0.0,1582.431626831041,174.79657167733285,69.91862867093315,58.265523892444286,0,0.0,1459973.2805428363,0.0,0.0,1459973.2805428363
22.0,0.3239699935141852,92.95496407141032,4574.331690889904,1923729642.4996083,5.393583117217416,-18.696516568714102,156.5181443638321,38.516469420669516,18.836372574886617,81.5674545278075,0.0,81.5674545278075,65.05243571864165,26.02097428745666,21.684145239547217,0,0.0,202211.6678125112,0.0,0.0,202211.6678125112
22.0,0.23441433146775262,109.27804103545537,3554.219312212829,2428519236.0194764,0.17836602769566742,-52.80575389767648,-145.84896563464662,63.638789769459834,11.16853315750108,36.200298536153795,28.358731785671797,0.0,49.620596008725805,19.84823840349032,16.54019866957527,0,0.0,117653.00920446108,0.0,0.0,117653.00920446108
22.0,0.3448722709597026,90.0939944683985,1868.456232434957,715433182.131149,1.061510042675007,-35.50984410818832,-4.722047255558181,30.724749937469703,18.42292462099232,29.017804995351796,26.744560382460122,0.0,46.094181936227905,18.437672774491162,15.364727312075969,0,0.0,101524.605379833,0.0,0.0,101524.605379833
22.0,0.09179395629478257,174.62963120203582,4231.304235267467,11798496973.649055,7.6714554474505325,-81.76488470030901,-119.94833545380388,63.63060408387362,19.726118473849272,548.6410364824563,0.0,548.6410364824563,122.79688640721388,49.11875456288555,40.93229546907129,0,0.0,720532.8688802958,0.0,0.0,720532.8688802958
22.0,0.1133015300969884,157.18355013733242,3621.3788392437627,7363662282.205515,1.1326029409414173,-0.020946291212382562,-42.38447614890052,45.89441475181555,20.017250418382922,352.5989668195743,19.75123322250109,0.0,105.97048878877058,42.38819551550823,35.32349626292353,0,0.0,536597.8914557183,0.0,0.0,536597.8914557183
22.0,0.46562807153764424,77.53635903337612,5216.177846281932,1273113792.069314,0.30823026924349467,86.571112409249,-131.91131721515646,22.512380275164638,24.365666484692095,90.32378787683419,31.01344301968841,0.0,67.30158719326047,26.92063487730419,22.433862397753494,0,0.0,216436.09996246058,0.0,0.0,216436.09996246058
22.0,0.46824715869830735,77.31920955995243,2745.5148518142028,664484165.6009057,7.431765338129843,-76.23572412806278,-14.224671607701907,16.918132185306415,14.240753401112862,16.103819605866697,0.0,16.103819605866697,37.879208124430775,15.15168324977231,12.626402708143592,0,0.0,68561.58823517119,0.0,0.0,68561.58823517119
22.0,0.4335813111239307,80.35070724835933,6593.310978153672,1790899823.6577716,0.9472851019528619,-61.29581239516894,175.78445191697006,45.99904627843202,15.922202184837303,54.25701425514632,28.175788867352622,0.0,56.786254268897835,22.714501707559133,18.928751422965945,0,0.0,154086.83411603607,0.0,0.0,154086.83411603607
22.0,0.18186911269903486,124.0639221924243,2215.571831949309,2215240986.81609,0.183928813283053,-89.8367744583854,-177.55282174947277,65.33389156269908,15.060123724154943,60.0421708849645,26.857892527625356,0.0,58.736769181658644,23.494707672663456,19.57892306055288,0,0.0,164853.88854530253,0.0,0.0,164853.88854530253
22.0,0.20128175314598012,117.92958703117341,6832.153724883969,5867114786.097706,8.35679552761807,-73.30847482146602,132.8428102317231,40.473416736356114,21.67987336888394,329.5462665172382,0.0,329.5462665172382,103.6088192297787,41.44352769191148,34.5362730765929,0,0.0,512947.04870466766,0.0,0.0,512947.04870466766
22.0,0.10683310293965852,161.87212188796212,5658.177986923437,12565836542.392715,0.2675646355131391,-49.418122287162525,135.38387094530776,26.9085550410607,17.186316624055202,443.54261400703683,22.74252926915123,0.0,114.3939464668534,45.75757858674135,38.13131548895113,0,0.0,625295.3119292413,0.0,0.0,625295.3119292413
22.0,0.4136840125391221,82.26036123567256,4093.130449057126,1192960448.3471634,2.8257536121077496,-34.70110178589257,155.7881079230321,49.36608368626902,11.159410749282074,17.753619183003284,20.470949428001745,0.0,39.13093505396652,15.652374021586606,13.043645017988839,0,0.0,73167.722713897,0.0,0.0,73167.722713897
22.0,0.4281326301719756,80.86038717651215,1892.2135688050557,523812941.7101028,0.7635548343955493,-32.32015226270805,123.17979740683688,53.08387276064801,20.01053668643791,25.065249157198032,28.85974194476659,0.0,43.89839086287668,17.559356345150672,14.632796954292228,0,0.0,92082.32765851963,0.0,0.0,92082.32765851963
22.0,0.3796479782211814,85.86861047951729,1664.6627723401743,551859083.4360878,0.3100444885499818,74.96081266600689,12.102949708928094,67.65428612762976,23.957860829588817,37.853199996490304,30.172960997848342,0.0,50.36460808784543,20.145843235138173,16.788202695948478,0,0.0,121207.64254995217,0.0,0.0,121207.64254995217
22.0,0.2480220159846282,106.23799464398478,6593.448324051108,4139527976.4531612,9.681414414790158,-74.1013350763359,-59.857807575156755,73.01034443219405,20.850267071020582,215.05641161435344,0.0,215.05641161435344,89.86875475821152,35.94750190328461,29.956251586070508,0,0.0,385919.3324052818,0.0,0.0,385919.3324052818
22.0,0.4532021870588012,78.5921161158391,4285.492626613575,1089271954.1182745,0.16722639198146688,-42.14542075519091,120.67114611417298,60.42079207559646,14.333903629865144,26.745062115223256,31.471882820490222,0.0,44.85791971821429,17.943167887285718,14.95263990607143,0,0.0,96151.78375552616,0.0,0.0,96151.78375552616
22.0,0.15758563241521198,133.2805178470061,2811.57830865666,3485369454.817332,9.096984203397474,-45.78053407741613,-50.56577531778362,39.46834247628175,24.205425116307236,244.0352585059823,0.0,244.0352585059823,93.7365111480681,37.49460445922724,31.245503716022704,0,0.0,419852.41638293944,0.0,0.0,419852.41638293944
22.0,0.11857939727809598,153.6456827595749,2675.2140064407504,5080637821.362484,3.9295989666355027,-81.69374812747569,-37.56833816125328,18.533664852496482,22.044353911519174,295.04707595366244,8.9170358575005,0.0,99.85926474023562,39.943705896094244,33.28642158007854,0,0.0,476492.22087864665,0.0,0.0,476492.22087864665
22.0,0.12104794478470213,152.07095414455532,6442.437589925383,11862812195.494839,1.0521944233027483,-20.762419051240187,-136.66794097413594,39.2972753792577,16.89148220214269,404.48414550782985,20.58412689233348,0.0,110.93240456329676,44.372961825318704,36.97746818776559,0,0.0,588025.2028525169,0.0,0.0,588025.2028525169
22.0,0.3092529084908085,95.14108164359197,3166.3556318001547,1427784185.5894163,0.24565621342037075,47.40143294557271,-102.01388805351992,41.62154033061787,14.882116667087534,37.789426885509464,29.503266981959317,0.0,50.33630829475449,20.134523317901795,16.77876943158483,0,0.0,121071.46805611026,0.0,0.0,121071.46805611026
22.0,0.28099736720358,99.80995402356878,5193.045827428079,2703599416.723713,3.835708619838275,12.787906049120465,19.651682040520512,20.290128030689388,24.970819661196888,201.45881216511322,14.67617011829002,0.0,87.93329531172455,35.173318124689814,29.311098437241515,0,0.0,369475.6179420007,0.0,0.0,369475.6179420007
22.0,0.22820891139583419,110.75381156532056,4871.591911887973,3465337728.5421276,0.629149929079366,2.0056209961103946,110.48719065917987,17.89986014743238,17.314793401041932,124.15337309639762,26.408019127150478,0.0,74.83029089318244,29.93211635727297,24.943430297727478,0,0.0,267567.86526442127,0.0,0.0,267567.86526442127
22.0,0.035290398139903,281.64153454127774,3843.2158503882342,44955569631.38808,6.393529795951183,82.47995493494378,106.11118448411531,27.722182612551432,13.758497977270588,1016.9600255346163,0.0,1016.9600255346163,150.84325190175704,60.33730076070282,50.28108396725235,0,0.0,1087253.613165911,0.0,0.0,1087253.613165911
22.0,0.36464003835208203,87.61789278968267,2211.055543125172,778711677.4024947,0.6796288183402474,33.7089865418898,26.482922103727958,60.1166163654786,17.165783101317537,27.420934866710642,28.519695447670742,0.0,45.232647852662694,18.093059141065076,15.077549284220897,0,0.0,97764.9336004186,0.0,0.0,97764.9336004186
22.0,0.38140512074357696,85.67058276449272,4949.306182077709,1629439002.5051231,0.2053016692981188,-80.43735019471329,108.15448477206536,68.71142224269587,11.137249611266318,24.15307013876299,30.61173504635825,0.0,43.359277799398335,17.343711119759334,14.453092599799445,0,0.0,89834.50239663669,0.0,0.0,89834.50239663669
22.0,0.2000032735182468,118.30590686949783,5812.760057178967,5039649180.513872,0.21536986342212802,-68.63474025334875,-118.74059966092379,16.1502555996005,20.202837157450034,245.81215853529594,27.307929859361707,0.0,93.96346985023206,37.58538794009282,31.32115661674402,0,0.0,421888.00566129765,0.0,0.0,421888.00566129765
22.0,0.19878675908662127,118.66735279013132,5545.477361596644,4852117641.308133,0.7184121184142083,40.35380671868691,155.34304898590892,38.64156198717569,12.810684067369637,95.1599690753971,25.259616247330033,0.0,68.48193500429105,27.392774001716422,22.827311668097018,0,0.0,224094.46663054122,0.0,0.0,224094.46663054122
22.0,0.18581166362511511,122.74067154501691,5064.822455107252,4903750140.230138,8.384385679385607,-85.00737104578383,93.38622330698581,70.49948519492253,11.035878936371184,71.37079218686856,0.0,71.37079218686856,62.22020411382171,24.888081645528683,20.74006803794057,0,0.0,184987.31535934258,0.0,0.0,184987.31535934258
22.0,0.413793812963903,82.24944659463738,6710.5505370729215,1955040359.3621762,2.7586814419304924,-23.58576313937853,-23.95835592055556,45.2919135604013,22.379720360681794,117.01549308713979,20.740329572814293,0.0,73.36783685704142,29.34713474281657,24.45594561901381,0,0.0,257211.5794129489,0.0,0.0,257211.5794129489
22.0,0.22730587639343303,110.9735934580542,6156.71927721044,4405618852.495298,2.3694392821218226,59.213840152695354,-63.94622230450031,17.025901954667678,15.548695202975926,127.2838054072415,19.42488352570729,0.0,75.45400723497391,30.181602893989567,25.151335744991307,0,0.0,272046.8524212723,0.0,0.0,272046.8524212723
22.0,0.042211164921531256,257.5202065819642,6213.746850163598,55563054764.3048,0.3654124233593976,-50.987237289847,153.2808976625663,62.3894954004396,15.308829624863066,1556.1391264400825,12.786329648365985,0.0,173.82306354071423,69.52922541628568,57.941021180238074,0,0.0,1443756.280547194,0.0,0.0,1443756.280547194
22.0,0.2281196573164558,110.77547621025025,4651.77595109908,3310916960.042803,2.233761785280833,-55.09819584423508,24.951539435799987,57.3271497049631,18.841475858357292,140.46122554633592,19.98740523785164,0.0,77.97285030441039,31.189140121764154,25.99095010147013,0,0.0,290513.224733086,0.0,0.0,290513.224733086
22.0,0.20047530571889582,118.16654529494244,3051.3127047955177,2636142942.5538063,1.8946613006360917,-88.51977745549937,78.53359353948758,60.3520789281986,13.092638805622784,54.000982075637395,20.60470026796139,0.0,56.69679094812129,22.678716379248517,18.89893031604043,0,0.0,153601.7075221946,0.0,0.0,153601.7075221946
22.0,0.4772073254711378,76.58988722632361,3518.3587369914685,827662028.6287497,0.3389518954274284,10.978374221345433,-147.7328156677309,16.69974527121765,19.313097597463834,36.89225739157163,30.985203695657926,0.0,49.93476408205758,19.97390563282303,16.64492136068586,0,0.0,119147.54314758691,0.0,0.0,119147.54314758691
22.0,0.476358956022173,76.65805810399884,3581.2978688126746,844719475.5083536,1.144727764060434,11.662602809682198,-154.16790288552556,49.50389157622208,22.900242548632185,52.9384230352981,27.75528313335838,0.0,56.32245703874257,22.528982815497027,18.774152346247522,0,0.0,151580.1287441039,0.0,0.0,151580.1287441039
22.0,0.33775554160532395,91.03821614083651,4547.086165589026,1796399908.2549696,0.10010290006936604,34.73351191514732,-15.073092848119813,19.2291250252484,22.061382499343214,104.48328092775384,30.495766785638885,0.0,70.64913674229618,28.25965469691847,23.54971224743206,0,0.0,238502.42873811052,0.0,0.0,238502.42873811052
22.0,0.4305660926580206,80.63156106066978,1699.4034999686162,466455625.0730967,9.810277057935572,6.080719239070007,178.9989250491338,17.697088203393566,15.201072578108432,12.880630685983148,0.0,12.880630685983148,35.161735430682896,14.064694172273159,11.7205784768943,0,0.0,59077.17101405617,0.0,0.0,59077.17101405617
22.0,0.34301985503122223,90.33693498262596,5226.504350183971,2017464924.124545,0.316698417964155,18.783455504384605,-8.066344503105285,65.01204905279026,22.791662250659098,125.23805729913849,29.699512829880785,0.0,75.0475812670844,30.01903250683376,25.015860422361467,0,0.0,269124.03545795113,0.0,0.0,269124.03545795113
22.0,0.11391616948248684,156.75893144056937,4820.833348752129,9723388181.12536,2.782643967457472,3.9342553114272505,28.93316074096535,41.1322259950285,14.20398697191344,234.43177899989,13.193530986113172,0.0,92.49042040066956,36.99616816026782,30.83014013355652,0,0.0,408763.95609371475,0.0,0.0,408763.95609371475
22.0,0.41347438368452266,82.28121133046842,3964.918938736577,1156471581.4770963,0.13771284919770924,7.775379732105236,-92.4823679920099,34.14688608747168,24.493117546948653,82.9089523009902,31.22102747016232,0.0,65.40712622798233,26.16285049119293,21.802375409327443,0,0.0,204422.7483948516,0.0,0.0,204422.7483948516
22.0,0.36944245405302567,87.04655355778594,5546.447026203943,1915438594.8734107,0.686764397858179,-34.01274233160912,-61.98872411951457,26.711613558165016,20.237637488942518,93.74890135064639,28.54828705278869,0.0,68.14175604638345,27.25670241855338,22.71391868212782,0,0.0,221873.65078595778,0.0,0.0,221873.65078595778
22.0,0.06285305749435405,211.03854137575644,4608.658323519096,22680804935.799477,2.5649673049569586,-37.275480140195015,27.861777326520496,60.394838068648966,22.499940962722754,1372.1435520128973,8.63627664259652,0.0,166.68292338189713,66.67316935275885,55.56097446063237,0,0.0,1327581.843694079,0.0,0.0,1327581.843694079
22.0,0.412877837371687,82.3406318559159,3974.412435212879,1161753905.7831638,4.647192610416375,-25.78173992188185,-95.93377681330634,46.35512125327664,14.751946444338603,30.212810296743527,13.17716637274291,0.0,46.71843652888934,18.687374611555736,15.572812176296448,0,0.0,104293.12661010986,0.0,0.0,104293.12661010986
22.0,0.3171581889617519,93.94788690462732,4775.7364568854955,2073480827.5040765,0.21529155363730249,-46.45573714084027,-23.10799366696054,63.851327568138046,13.007333518164488,41.9232462957838,29.74404509498806,0.0,52.10861864855759,20.843447459423036,17.369539549519196,0,0.0,129747.26379353636,0.0,0.0,129747.26379353636
22.0,0.1990124449670268,118.60004759455705,6258.475847309478,5466656589.923902,0.3581953099742308,-57.24593116319941,3.096335109240698,57.125522817870674,12.611204666557922,103.89945489305082,26.70721400064737,0.0,70.5173010714546,28.206920428581835,23.505767023818198,0,0.0,237613.13860024427,0.0,0.0,237613.13860024427
22.0,0.2340297474884205,109.36779315627867,3259.5465867386933,2232668070.8560247,7.689056499706059,5.6898327566823355,148.45971288682944,53.970722648951245,15.304067530001593,62.49082192198917,0.0,62.49082192198917,59.52462544802532,23.809850179210127,19.84154181600844,0,0.0,169306.03125248678,0.0,0.0,169306.03125248678
